episodeIndex,reason,totalReward,validPlacements,invalidPlacements,stepCount,stepScale,wLE,wCGS,wSS,supportRatioMin
8741,completed,1.208256,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
8742,completed,0.798839,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
8743,completed,1.247815,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
8744,completed,0.298886,3,20,3,0.182742,0.742738,0.290437,0.137391,0.801201
8745,failed,-1.351515,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8746,completed,1.014374,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
8747,failed,-1.580107,1,25,1,0.182742,0.742738,0.290437,0.137391,0.801201
8748,completed,0.991557,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
8749,failed,-1.790841,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
8750,completed,0.465285,3,17,3,0.182742,0.742738,0.290437,0.137391,0.801201
8751,completed,1.151907,5,6,5,0.182742,0.742738,0.290437,0.137391,0.801201
8752,completed,0.991954,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8753,completed,0.817797,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
8754,completed,0.686112,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
8755,completed,0.152842,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
8756,completed,0.216575,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
8757,completed,0.428065,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
8758,completed,1.050605,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8759,completed,0.658128,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
8760,failed,-1.914710,4,38,4,0.182742,0.742738,0.290437,0.137391,0.801201
8761,failed,-1.759068,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
8762,completed,-0.249906,5,38,5,0.182742,0.742738,0.290437,0.137391,0.801201
8763,failed,-1.585521,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
8764,failed,-1.284798,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8765,completed,0.947682,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
8766,failed,-1.352404,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
8767,completed,1.052758,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
8768,completed,0.503382,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
8769,failed,-1.646695,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
8770,completed,0.724186,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
8771,completed,1.271127,4,2,4,0.182742,0.742738,0.290437,0.137391,0.801201
8772,failed,-1.135084,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8773,failed,-1.536849,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
8774,failed,-1.282395,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8775,failed,-1.446813,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8776,failed,-1.806734,2,32,2,0.182742,0.742738,0.290437,0.137391,0.801201
8777,failed,-1.435328,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
8778,completed,0.681290,4,17,4,0.182742,0.742738,0.290437,0.137391,0.801201
8779,failed,-1.990412,2,36,2,0.182742,0.742738,0.290437,0.137391,0.801201
8780,failed,-1.369048,4,28,4,0.182742,0.742738,0.290437,0.137391,0.801201
8781,completed,1.138996,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8782,completed,1.378496,4,3,4,0.182742,0.742738,0.290437,0.137391,0.801201
8783,completed,0.281804,5,25,5,0.182742,0.742738,0.290437,0.137391,0.801201
8784,failed,-1.949485,4,40,4,0.182742,0.742738,0.290437,0.137391,0.801201
8785,completed,1.006380,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8786,failed,-1.485922,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
8787,failed,-1.134669,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8788,completed,1.172484,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8789,completed,0.652086,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
8790,completed,1.063015,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8791,completed,-0.163232,4,32,4,0.182742,0.742738,0.290437,0.137391,0.801201
8792,completed,0.794332,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
8793,completed,1.275615,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
8794,failed,-2.213635,2,40,2,0.182742,0.742738,0.290437,0.137391,0.801201
8795,failed,-1.237193,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
8796,failed,-1.451658,4,30,4,0.182742,0.742738,0.290437,0.137391,0.801201
8797,failed,-1.290160,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8798,failed,-1.413751,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
8799,failed,-1.215597,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
8800,completed,1.025274,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8801,completed,0.679251,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
8802,failed,-1.672793,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
8803,completed,1.188565,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
8804,failed,-1.197502,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
8805,completed,1.046500,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8806,failed,-1.382645,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
8807,failed,-1.447044,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
8808,completed,0.015813,5,32,5,0.182742,0.742738,0.290437,0.137391,0.801201
8809,completed,0.698723,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
8810,failed,-1.428771,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
8811,failed,-1.667569,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
8812,failed,-1.461787,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8813,failed,-1.582645,1,25,1,0.182742,0.742738,0.290437,0.137391,0.801201
8814,failed,-1.306059,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
8815,failed,-1.480107,1,23,1,0.182742,0.742738,0.290437,0.137391,0.801201
8816,completed,1.101015,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
8817,failed,-1.400142,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
8818,completed,0.087293,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
8819,failed,-1.380424,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
8820,completed,0.148939,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
8821,failed,-1.269052,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
8822,completed,0.816801,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
8823,failed,-1.199849,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
8824,completed,0.765147,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
8825,completed,0.338856,3,19,3,0.182742,0.742738,0.290437,0.137391,0.801201
8826,completed,0.165420,4,23,4,0.182742,0.742738,0.290437,0.137391,0.801201
8827,completed,1.171677,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
8828,completed,1.128165,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8829,completed,1.166448,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8830,completed,0.992503,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8831,completed,1.002951,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
8832,failed,-1.202073,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
8833,failed,-1.330951,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8834,completed,1.108450,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
8835,failed,-1.566033,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
8836,failed,-1.425189,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8837,completed,0.684976,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
8838,completed,0.990736,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
8839,failed,-1.846220,3,36,3,0.182742,0.742738,0.290437,0.137391,0.801201
8840,completed,0.089105,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
8841,failed,-1.312263,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
8842,completed,0.537034,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
8843,completed,1.070637,5,10,5,0.182742,0.742738,0.290437,0.137391,0.801201
8844,completed,1.029530,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8845,failed,-1.248962,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
8846,failed,-1.620409,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
8847,failed,-1.629066,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
8848,completed,0.540810,4,17,4,0.182742,0.742738,0.290437,0.137391,0.801201
8849,failed,-1.944644,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
8850,failed,-1.752050,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
8851,completed,0.689268,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
8852,failed,-1.619650,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
8853,completed,1.077898,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
8854,failed,-2.046874,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
8855,completed,0.764942,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
8856,failed,-1.692429,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
8857,failed,-1.250778,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8858,failed,-1.747169,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
8859,completed,0.845548,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
8860,completed,1.035977,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
8861,completed,0.651714,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
8862,completed,0.732182,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
8863,failed,-1.594770,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
8864,failed,-1.207099,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
8865,completed,1.144862,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
8866,failed,-1.673347,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
8867,failed,-1.455860,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
8868,failed,-2.287332,3,45,3,0.182742,0.742738,0.290437,0.137391,0.801201
8869,failed,-2.103879,2,38,2,0.182742,0.742738,0.290437,0.137391,0.801201
8870,completed,0.472894,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
8871,completed,1.023925,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
8872,failed,-1.180173,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
8873,failed,-1.490674,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
8874,failed,-1.318484,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
8875,failed,-1.456174,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8876,failed,-1.446486,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8877,failed,-2.004700,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
8878,completed,0.649270,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
8879,failed,-1.297067,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
8880,failed,-1.332645,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
8881,completed,1.264238,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
8882,completed,0.329288,4,22,4,0.182742,0.742738,0.290437,0.137391,0.801201
8883,failed,-1.342379,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8884,completed,0.751167,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
8885,completed,0.537415,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
8886,completed,0.578080,4,17,4,0.182742,0.742738,0.290437,0.137391,0.801201
8887,failed,-1.570672,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
8888,failed,-1.288708,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
8889,failed,-1.257119,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
8890,completed,0.874591,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8891,completed,0.900913,3,9,3,0.182742,0.742738,0.290437,0.137391,0.801201
8892,failed,-1.762244,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
8893,failed,-1.494813,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
8894,failed,-2.145680,3,42,3,0.182742,0.742738,0.290437,0.137391,0.801201
8895,completed,0.303761,5,28,5,0.182742,0.742738,0.290437,0.137391,0.801201
8896,failed,-1.546425,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
8897,failed,-1.341890,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8898,failed,-1.225656,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
8899,failed,-1.094307,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8900,completed,0.326042,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8901,failed,-1.422095,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
8902,failed,-1.253762,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8903,completed,0.779286,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
8904,completed,0.294533,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
8905,completed,1.048549,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8906,failed,-1.347239,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
8907,completed,-0.318218,5,36,5,0.182742,0.742738,0.290437,0.137391,0.801201
8908,completed,1.131751,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
8909,failed,-1.500729,1,23,1,0.182742,0.742738,0.290437,0.137391,0.801201
8910,failed,-1.551919,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
8911,completed,1.233786,4,3,4,0.182742,0.742738,0.290437,0.137391,0.801201
8912,failed,-1.353747,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
8913,failed,-1.327569,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
8914,failed,-1.651477,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
8915,completed,0.856160,5,16,5,0.182742,0.742738,0.290437,0.137391,0.801201
8916,completed,0.570085,3,15,3,0.182742,0.742738,0.290437,0.137391,0.801201
8917,failed,-1.291231,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
8918,failed,-1.272302,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8919,completed,0.653026,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
8920,failed,-1.351998,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
8921,failed,-1.612469,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
8922,failed,-1.194919,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
8923,failed,-1.223042,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
8924,failed,-1.994645,2,36,2,0.182742,0.742738,0.290437,0.137391,0.801201
8925,failed,-1.535500,1,24,1,0.182742,0.742738,0.290437,0.137391,0.801201
8926,failed,-1.976559,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
8927,failed,-1.754448,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
8928,completed,0.947520,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8929,failed,-1.305940,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
8930,failed,-1.157359,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
8931,completed,0.536852,5,21,5,0.182742,0.742738,0.290437,0.137391,0.801201
8932,failed,-1.641497,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
8933,failed,-1.361046,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8934,failed,-1.265653,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
8935,failed,-1.394794,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
8936,failed,-1.679698,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
8937,failed,-1.359811,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
8938,failed,-1.142402,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8939,failed,-2.145154,4,44,4,0.182742,0.742738,0.290437,0.137391,0.801201
8940,completed,1.273809,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
8941,failed,-1.235553,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
8942,failed,-1.345575,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8943,failed,-1.514578,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
8944,failed,-1.354711,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8945,failed,-1.607233,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
8946,failed,-1.482356,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
8947,completed,0.783930,5,15,5,0.182742,0.742738,0.290437,0.137391,0.801201
8948,completed,1.033278,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8949,completed,0.928743,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
8950,failed,-2.023224,3,40,3,0.182742,0.742738,0.290437,0.137391,0.801201
8951,completed,1.255413,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
8952,failed,-1.534404,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
8953,completed,1.207639,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8954,completed,1.158928,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8955,completed,0.720765,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
8956,failed,-1.204556,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
8957,completed,0.061799,5,30,5,0.182742,0.742738,0.290437,0.137391,0.801201
8958,completed,-0.017911,5,33,5,0.182742,0.742738,0.290437,0.137391,0.801201
8959,failed,-1.340659,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
8960,failed,-1.126016,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8961,failed,-1.308319,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
8962,completed,0.917973,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
8963,failed,-1.293549,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
8964,completed,0.527416,4,17,4,0.182742,0.742738,0.290437,0.137391,0.801201
8965,completed,0.715108,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
8966,completed,1.105474,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
8967,completed,1.143072,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8968,failed,-1.644568,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
8969,failed,-1.632125,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
8970,completed,0.745295,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
8971,failed,-1.665398,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
8972,completed,0.915493,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8973,completed,0.266093,3,20,3,0.182742,0.742738,0.290437,0.137391,0.801201
8974,failed,-1.148502,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8975,completed,1.299911,4,2,4,0.182742,0.742738,0.290437,0.137391,0.801201
8976,failed,-1.591762,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
8977,completed,1.212575,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8978,completed,1.038412,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
8979,completed,1.193958,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
8980,completed,0.664029,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
8981,completed,0.851989,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
8982,failed,-1.697714,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
8983,completed,0.959305,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8984,completed,1.259982,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
8985,completed,1.012632,5,9,5,0.182742,0.742738,0.290437,0.137391,0.801201
8986,completed,1.069575,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
8987,completed,0.399329,3,18,3,0.182742,0.742738,0.290437,0.137391,0.801201
8988,completed,0.695218,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
8989,completed,1.113097,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
8990,completed,1.347740,5,5,5,0.182742,0.742738,0.290437,0.137391,0.801201
8991,completed,0.978288,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
8992,failed,-1.406574,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
8993,failed,-1.705868,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
8994,failed,-1.325690,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
8995,failed,-2.325175,3,45,3,0.182742,0.742738,0.290437,0.137391,0.801201
8996,failed,-1.127618,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
8997,completed,0.967114,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
8998,failed,-1.521226,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
8999,failed,-1.750778,2,31,2,0.182742,0.742738,0.290437,0.137391,0.801201
9000,completed,0.982690,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
9001,completed,0.567401,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
9002,failed,-1.598019,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
9003,failed,-1.787597,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
9004,failed,-1.327281,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
9005,failed,-1.060935,3,20,3,0.182742,0.742738,0.290437,0.137391,0.801201
9006,completed,1.087133,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
9007,completed,0.898632,5,13,5,0.182742,0.742738,0.290437,0.137391,0.801201
9008,completed,0.530068,5,20,5,0.182742,0.742738,0.290437,0.137391,0.801201
9009,completed,1.143074,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
9010,completed,1.000383,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
9011,failed,-1.276964,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
9012,completed,0.576138,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
9013,failed,-1.651658,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
9014,failed,-1.378699,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
9015,failed,-1.351998,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
9016,completed,1.242314,5,7,5,0.182742,0.742738,0.290437,0.137391,0.801201
